0,1,2,3,4,5,6,7,8,9,10,11,12,label
-527.7053,29.870596,-4.529028,3.5623493,2.806722,-2.0358834,3.931112,0.273589,-2.8289165,-0.34764698,-2.331617,-0.5165261,1.7558612,normal
-414.0363,70.139595,-23.23639,3.4574468,4.384897,-12.575793,1.8926691,-5.971649,-13.730532,-3.15922,-3.216207,-1.7631108,-3.735761,normal
-672.7901,13.316107,-5.949934,-0.7775122,-2.871091,-0.5654119,1.3070062,0.4777832,-4.144975,-0.83634055,-2.1685991,0.19938673,0.5174908,normal
-811.0052,101.37398,-6.7606425,12.932169,3.4351792,-12.773915,0.49114636,-0.17469141,-11.443479,0.7686385,-6.2227306,-7.030952,-3.8071604,normal
-737.63586,18.987822,-1.6881039,10.758283,-1.8606287,9.036185,-6.3333964,9.214284,-7.454218,8.093114,-4.9504523,1.9662166,-3.929922,normal
-840.01794,76.023224,-9.220137,15.079192,10.665195,-2.5574272,5.2335787,4.8683395,-4.9407167,5.416638,-1.0241238,-1.4527118,1.3644162,normal
-523.6193,23.661715,-7.7058325,3.3981733,1.2931389,-3.1157317,3.4280536,-1.5627491,-2.5341601,1.241057,-2.876963,-1.0486313,1.9106482,normal
-408.49,67.486435,-29.61123,-3.3532896,2.3711362,-10.424316,0.37733886,-3.586745,-2.2494695,0.017136574,-9.05535,-1.5083455,1.0961527,normal
-390.86807,107.04621,-38.872322,-13.851975,9.383385,1.0337981,6.4727354,-7.9586377,-13.238278,-7.849005,-11.431876,-2.8382723,-4.686737,normal
-402.38788,100.71416,-18.005653,16.589617,4.5137496,-14.60658,10.036754,-4.1423726,-10.477038,-1.5466206,-10.943214,-1.7657276,0.36632365,normal
-788.25494,55.912357,13.217495,13.545697,3.360855,9.827723,2.6567996,8.874397,1.9454157,4.854817,-0.13696387,1.6964922,0.56853336,normal
-338.59937,71.72426,-16.225462,-8.145089,-12.9849825,-4.908549,-12.988868,-13.072126,-19.347733,-11.122229,-11.550865,-5.6126814,-3.1878896,normal
-826.2196,14.173073,7.6550784,8.289582,7.04634,4.2878494,4.8489175,4.6500793,2.4693165,1.8149508,1.6887726,0.858851,0.18628304,normal
-562.3737,17.873722,-14.879886,-5.0025153,1.4186258,-2.3494797,0.9557206,-0.37253395,-1.9460562,0.9607513,-0.9655014,-1.7230353,0.06807358,normal
-384.36966,104.44149,-16.45353,12.04397,10.215273,-18.536158,-0.5085869,-3.9307854,-13.98795,-3.7926826,-10.160924,-7.754266,2.5711138,normal
-670.93976,42.90066,-2.3942254,6.452983,6.306976,-4.596258,0.22505292,-2.6384099,-7.824812,-3.299048,-3.9570124,-3.8259857,-0.1617349,normal
-537.21783,39.224014,4.2582345,-5.594022,-3.885044,-4.04271,-2.7444167,-0.9211735,-0.9985357,-2.851141,-3.3540223,-0.8658451,-0.15068349,normal
-593.497,9.577356,-1.2383298,1.480822,1.1751853,-1.6593009,0.29015955,0.5725492,-0.49202427,-0.31132415,-1.0683036,-0.5954712,0.032051615,normal
-432.75156,79.250824,-3.153491,-3.4821405,-2.8941774,-8.414131,2.9046206,-2.3776596,-8.905724,-2.8856921,-5.849376,-7.4120693,-4.0733757,normal
-497.97958,51.469994,-18.565762,2.017543,4.0927863,-3.201017,10.675972,3.5728912,-1.8319389,2.828709,-3.9794052,-1.6856265,2.6405776,normal
-952.89355,45.64585,-8.095743,11.201507,5.9601207,-1.5381554,3.1576576,1.1137588,-5.178164,1.2832701,-0.9902705,-2.5142007,-0.40786546,normal
-525.1366,16.95784,-0.469286,3.6116855,-1.8187164,1.8500819,-1.6196064,-1.7245001,-1.9939009,-0.7525942,-0.9921819,-2.2940006,-1.0675611,normal
-427.7601,57.63497,6.858969,13.691314,5.570795,6.705962,1.6096601,-2.0484598,-3.1250815,0.6809773,-1.3376431,0.47548938,-2.2025857,normal
-334.18817,105.31888,-65.38629,-0.988823,4.618813,-28.390617,-2.4007814,-14.309861,-16.581614,3.2939012,-9.552322,-0.1549831,9.768317,normal
-457.34818,58.905716,-3.742048,19.613531,10.671932,-1.0661392,9.509197,-5.732895,-5.960144,4.166858,-9.213416,-8.194449,-0.6557252,normal
-468.84183,23.991522,-3.3044908,8.41561,2.3403013,-3.6844304,1.9586263,-4.9368267,-4.6813936,1.2676897,-2.060475,-0.53630793,0.43507645,normal
-464.7151,70.50534,-28.155083,-1.9142499,1.0950911,-4.738711,5.342591,-14.098364,-11.169388,3.6846635,-5.8237796,-0.7299127,2.0458498,normal
-471.20172,64.360535,-14.030776,12.198261,-1.2425389,-11.4031105,14.843014,0.69752073,-10.19587,0.13257942,-5.5054336,-1.439854,3.661265,normal
-456.3521,30.945127,-9.628285,1.7863233,2.2280087,-5.829859,1.239806,-0.7321085,-4.325356,-0.10610586,-1.7804674,-2.1252873,0.32986623,normal
-508.47546,110.120224,4.4664435,11.47835,-23.274857,-7.8321915,-10.0483055,15.870934,-25.40705,-8.810908,-21.008284,9.075728,7.018102,normal
-484.05078,36.902576,-0.32617462,-0.3801148,4.1540256,1.5292705,4.437343,4.4332466,-0.46533346,-0.06879961,-0.6924995,0.10569492,1.6994267,normal
-544.1864,24.695671,-9.030866,6.209473,6.574941,-4.164816,1.3487116,-0.63206047,-5.838921,-1.4631078,0.49908334,-0.24841009,-1.9771384,normal
-489.6744,44.192127,-25.572065,13.13632,-2.449423,-6.6050253,15.246787,-14.005403,-11.2399845,10.228739,-7.6527433,-5.122703,1.9930592,normal
-480.25696,36.65641,-22.558254,2.315163,-1.7133938,-10.453433,2.4010365,-7.0542846,-10.126279,-5.492586,-8.51225,1.2446742,2.1671112,normal
-459.89505,52.35494,-14.229707,5.899553,-3.7737865,-7.089113,10.477683,-5.3435206,-8.077108,0.39752,-5.5731544,5.5805826,7.1603117,normal
-438.34372,76.3491,-29.403906,1.4306833,1.007962,-6.8283453,13.05985,-2.3076324,-4.655744,5.6122813,-6.0858526,-1.8198568,0.96851605,normal
-550.9828,24.061642,-7.0266767,-2.7967198,-3.331669,-5.905143,1.1262851,-1.7088275,-5.7396517,-1.8428086,-2.0513237,-3.0003994,-0.81606257,normal
-1015.29706,57.019424,-6.7313695,4.289548,3.061392,0.5649,1.021203,0.42451125,-0.15817164,-0.15995403,-0.9976252,-0.83102334,-1.3639597,normal
-376.57965,121.65884,-27.733568,-11.483301,-10.226234,-14.841351,16.862474,-2.2801924,-24.752598,-10.598499,-8.167483,-4.401909,-0.22306181,normal
-410.55768,94.25651,-12.737925,5.7688007,10.964608,-1.5477643,9.541591,-2.2218502,-13.604391,-5.8009696,-6.019597,1.6744733,4.3469405,normal
-392.83316,109.79894,-18.898317,-0.9118807,-6.926066,-14.659489,5.987885,0.07352511,0.49055845,6.3264585,-9.13334,-9.881456,2.7052305,normal
-458.44156,46.35959,-7.9311647,13.75925,7.275859,-10.02082,7.25257,5.144653,-8.975855,-4.016578,-2.5635014,-3.9987016,-2.6013613,normal
-727.06165,132.27116,-17.68771,23.624672,16.761826,-3.4586422,24.512146,7.2019596,-6.566668,0.5085936,-11.821454,-2.9034336,2.9892612,normal
-612.4331,117.47436,22.149376,-0.18043002,-6.245593,-11.355279,-7.715907,-13.848568,-17.043163,-14.67857,-10.015534,4.5176573,7.9475913,normal
-573.6056,24.354868,-2.9005754,-1.089924,3.1039352,1.0937558,0.9377116,-0.7131329,-1.5322181,-1.6018915,-2.5335758,-0.37815985,0.78348595,normal
-552.48987,119.31684,-13.147114,14.135117,23.715277,-3.1597328,4.5721693,-8.013204,-27.548302,-16.877716,-8.977979,-6.809294,-7.425221,normal
-602.9716,17.92103,-3.5810568,2.4993267,0.36760795,-0.9103907,2.998362,-1.8041459,-1.7202593,0.1980475,-2.390256,0.33283874,0.42063597,normal
-529.9462,14.846941,-1.1538044,2.3336058,0.9950491,-2.4374027,-0.5557183,-1.1267347,-1.1313691,-1.2451714,-2.6550925,-0.53427655,0.459317,normal
-386.255,77.72211,-9.878417,7.449833,9.400401,-2.7377295,4.153077,-0.42332697,-4.2062173,4.3124213,-5.3524895,-8.326819,-1.2183969,normal
-533.5609,12.361451,-4.5446897,3.4357185,-1.7059292,3.307811,-3.567604,0.41006085,-3.0402305,-2.9543414,-2.7997527,-0.56610554,0.39598727,normal
-509.38522,42.745296,-17.200237,6.271253,-0.29158884,-13.19268,3.681448,-2.042665,-8.926534,-3.3675406,-6.7340856,-1.1226221,1.7372049,normal
-418.8546,85.938225,-1.4949837,-2.2616174,-7.7908044,-17.44066,-7.523064,-13.305413,-14.5332365,-5.0278726,-6.3773293,-4.8220696,-5.656926,normal
-517.8117,34.203888,-0.8304687,4.717618,5.33432,0.830102,3.7377298,-0.62189513,-4.3205442,-4.017471,-5.1026115,-2.9854214,-3.9582222,normal
-508.1381,39.9227,1.5374583,0.21318147,5.784682,-1.2730614,-5.0459228,-3.1413655,-4.221877,-8.07334,-7.5855246,-2.9062583,-2.613892,normal
-372.61932,105.25315,-12.082599,18.808363,8.838855,-26.42812,-2.9007542,-0.8346679,-14.208672,-6.5978947,-10.360506,-10.090182,-2.0756612,normal
-434.49298,46.216946,-9.997618,-0.73041904,-2.8954704,-2.0147927,-2.9133635,-4.494802,-6.5770516,1.9437689,-6.803043,2.3732886,-1.4180471,normal
-668.76544,25.440466,-2.640309,-7.0921383,0.45426238,-1.42335,-5.097408,-0.53500384,2.7847338,-0.33876094,-1.4728328,0.62500054,-0.7399134,normal
-667.96796,24.603275,-8.514844,2.2341352,3.3262045,-3.6145124,2.3409603,0.073762864,-4.089984,-0.12030957,-1.525394,-3.3532095,-1.3382381,normal
-512.041,95.576164,17.54866,7.0588613,-13.080713,-27.661556,-9.98701,-12.811628,-24.509762,-20.385338,-22.177721,-21.211554,-10.808496,normal
-501.16513,39.546104,-12.373636,0.7464848,-0.46917814,-6.404535,3.603325,-2.8417513,-6.2907896,-2.4627893,-7.3548627,-2.3253694,2.3064694,normal
-714.6967,66.00783,3.9145007,-1.2345238,2.0643494,-2.319762,4.4820094,4.5310817,-4.03455,-5.4791713,-4.1762843,-3.9583516,-4.23874,normal
-422.44333,66.06408,-19.657488,11.863907,1.1672902,-13.767784,4.981784,-6.3571415,-13.156539,1.2081643,-2.6561484,-5.8191237,-2.257296,normal
-542.28125,40.667393,-17.266527,1.3811513,-2.056294,-3.8903701,9.383929,-2.291638,-4.643591,-1.1563925,-7.989571,-1.6008189,0.1559184,normal
-558.98627,15.026912,1.3755307,1.5070667,1.8754512,-0.3916743,0.7799395,0.8217273,-0.6072569,-0.10098377,0.13038097,-0.002715513,0.264088,normal
-418.77435,81.39411,2.2837045,12.893197,8.701176,-0.4246646,6.7478657,-2.2194514,-1.8976003,3.0445871,-5.398296,-3.6188426,0.20122552,normal
-724.4083,133.40378,5.4669867,-1.9904162,0.48990136,-8.41813,-3.2979987,-14.144853,-16.892302,-6.9735994,-6.9058847,0.3535827,-0.31333622,normal
-558.86224,31.52818,-11.36575,6.343339,2.190475,-5.427248,4.8909483,-2.534769,-7.8918657,-4.4719567,-6.886929,-2.3452003,1.0311095,normal
-458.94568,83.0952,-0.6750656,-22.254438,-22.139093,-23.146748,-12.454431,-7.5995994,-9.020697,-3.2779202,0.78215986,1.918693,3.08958,normal
-425.15598,83.72293,-11.85175,-1.7325163,4.4192147,-2.2293913,4.040866,-2.2063646,-2.809106,2.1067924,-2.0887656,-0.92214817,-0.99256253,normal
-439.6645,45.45857,26.036694,15.336962,9.240901,7.510775,0.28231215,0.8066655,-2.1438584,1.8311532,1.2381626,3.912777,2.822923,normal
-519.89825,39.791058,-18.510286,2.2910392,-7.866909,-12.582382,6.1321564,-8.784666,-11.4077635,0.44486263,-9.667092,-4.3226633,5.4365396,normal
-524.19244,27.91557,3.2234051,4.5384264,2.1974695,-1.8662856,0.99136704,-1.5874124,-3.516795,-0.6382823,-0.4740954,-0.9031786,-1.4983582,normal
-429.2825,76.9386,-20.206741,8.7079735,10.201023,-6.8402,6.86167,0.8947056,-4.3928037,-1.4013358,-7.0529337,1.5502892,5.2388687,normal
-400.44235,87.4605,-16.546732,-2.7277787,-2.8732553,-17.669497,2.5258815,-2.1677952,-20.039118,-15.567089,-14.722995,-12.864229,-5.4495006,normal
-392.315,74.37293,-34.495857,-4.237378,6.087572,-15.60541,-3.7488825,0.9389075,-5.5380116,-7.0655704,-8.882577,-2.4592328,-1.2213963,normal
-1127.6852,0.07264285,-0.018109353,-0.19974662,-0.27126327,-0.2719056,0.16851413,0.288314,0.25440493,0.3525557,-0.195921,-0.16568829,0.08746427,normal
-669.7378,89.721924,9.109068,3.5297537,-13.078732,29.118874,-2.479714,17.450039,-4.8713045,15.429375,-1.9983306,9.438539,-0.70196664,normal
-463.8502,68.29704,-10.975735,10.102446,-5.700821,-17.479952,5.1311297,-3.8243148,-6.6367817,-1.161535,-11.023163,-0.84013915,3.577409,normal
-406.8394,32.05575,-5.1799965,19.624971,-13.692911,5.495938,3.4761317,1.0721973,1.7397054,-1.574658,-3.5468476,-0.50344867,0.77766675,normal
-415.6999,75.11653,-33.397194,3.7727985,3.0789366,-8.532979,4.0249443,-13.208205,-10.699821,-3.8027966,-11.029254,4.7366824,2.469436,normal
-478.4661,58.817024,-31.019619,14.631531,-0.3584653,-20.210041,4.300871,-8.22941,-9.183393,2.5729327,-6.7307534,-0.9368389,-1.3019491,normal
-438.85794,56.715073,-20.00856,5.923053,-11.338868,-9.94994,19.56271,-3.0673122,-8.70649,2.7375531,-8.684635,-3.945766,-1.6480926,normal
-461.1046,70.21672,13.221076,-11.181889,-19.716696,-15.831262,-1.3100837,-2.7361882,-16.197824,-15.596608,-2.6935,2.2510731,-3.2721407,normal
-379.39893,103.40409,-6.6084566,11.890713,2.262033,-13.469339,8.9926605,-1.8706424,-7.5655913,5.5459714,-7.6026616,-8.497424,1.4029204,normal
-463.4962,56.461235,-13.963647,-4.652916,0.015561636,-7.803644,1.3568081,-3.456082,-12.851423,-7.1994057,-3.4382582,-1.7686034,-0.9227443,normal
-521.9947,82.2935,-10.601802,0.008750904,9.416682,-1.6229218,2.6905787,-0.2698562,-0.8566109,0.32697734,-9.9407215,-5.0691485,2.8072155,normal
-548.4925,20.567348,-3.6235886,4.039375,1.12074,-2.1793666,2.3077643,-1.2105453,-1.0072646,0.5421331,-2.4896183,-0.57971984,-0.15296002,normal
-393.76514,68.83769,-25.416723,1.9349757,-4.482721,-30.927517,-7.6260457,0.2541698,-14.076172,-9.640061,-0.62571675,1.7706871,-1.5439221,normal
-652.18024,20.33235,-5.851675,1.6135236,0.9567269,-4.5011897,0.61099136,-0.81805927,-3.7205205,-0.36157474,0.79573405,1.0956954,0.5972568,normal
-491.54807,18.496447,-2.130597,1.2599778,0.9414425,-1.0048863,2.734117,-0.20852494,-3.2890303,-1.4263154,-1.0048484,-0.117521785,-0.24344951,normal
-669.40173,14.942803,0.18126698,15.465445,-4.4863873,3.8577452,-2.6942997,-4.2366514,4.8831735,-5.2658153,0.07304381,0.31664786,-4.6104436,normal
-372.98532,120.11866,6.919723,-1.3665732,9.857566,-3.199591,-5.6770315,-6.1711755,-5.8382244,-1.6976818,-8.33103,-11.26364,-5.410392,normal
-446.36578,41.04693,-9.691686,2.1263494,2.5771317,-3.55468,4.25058,-1.2904749,-4.3034954,-0.21062127,-3.4849691,-0.8910367,0.40637675,normal
-737.92163,142.47362,-11.092245,4.8998294,9.910547,-7.219525,10.9252405,1.0392483,-15.760915,-5.115124,-6.729046,-4.9080048,0.46599552,normal
-659.5097,156.48769,-71.825554,23.07337,11.11551,-31.775995,9.9911585,-8.595487,-22.864788,7.21024,-11.559381,-2.577371,6.851815,normal
-457.22745,60.99617,8.945575,1.1867688,10.019728,4.996867,-0.8223344,5.2856474,-8.778686,0.8514944,-5.786505,-6.9835973,-4.3444037,normal
-478.11606,50.63797,-17.83064,3.1760936,5.855549,-1.5963326,7.296422,-5.735437,-10.651805,-2.0891342,-6.699024,-3.831279,-1.8127656,normal
-496.5958,39.975822,-2.8819654,-0.06721969,-1.9067328,-8.665604,-0.5775412,0.72575194,-4.245038,-4.714889,-3.9435272,-0.1995941,1.2092525,normal
-376.25708,121.18238,-18.870316,10.39249,1.7645843,-12.817286,6.5951066,-3.0996857,-0.3238069,0.2080097,-16.092335,-5.562129,-1.4940224,normal
-625.78,9.14561,-4.6411085,1.8510002,1.5216967,-1.1398646,1.3143436,-0.6573099,-1.2220036,-0.1933957,-1.4195466,0.28391722,0.68005764,normal
-564.77606,14.351079,-5.8787932,14.743215,-9.6818695,2.6260877,-8.318102,-0.5437865,-4.099565,-3.1382718,-1.9681842,-1.1318648,3.6019917,normal
-362.24033,107.574425,-11.904873,14.712928,-1.2572528,-16.279768,8.19632,-14.514823,-17.024223,7.324091,-5.80381,-8.75271,0.91244817,normal
-547.4833,14.477185,-3.5268142,0.35841313,0.13073651,-3.092575,0.7459241,0.5911723,-1.3462123,-0.30717903,-1.2959268,-1.5236228,-0.39229333,normal
-484.96933,37.511585,-2.5242045,4.7125845,1.5845729,-1.0230691,5.277643,-3.2607462,-4.52897,-0.24583837,-6.6600137,-4.9041533,-1.4008152,normal
-446.3692,65.05168,-27.590296,5.915355,1.5606228,-7.7404275,6.25779,-12.307834,-11.925434,-1.5327969,-8.199001,0.1704635,-0.41305143,normal
-503.05887,22.6305,-8.65638,-0.32876843,-1.2245204,-3.2324672,4.0160885,-0.6296923,-2.2844582,0.9711985,-2.8019137,-1.2391518,0.50897545,normal
-545.0324,52.14932,8.319409,-6.7240977,-10.581634,-10.139509,-0.70757425,1.7860687,-1.6549304,0.7699291,-0.65465283,-7.167895,-6.918978,normal
-439.84225,61.41823,-34.568855,-2.497887,14.486764,-5.7547765,-1.304046,-4.688979,-13.073251,-7.3049355,-5.3689647,-2.0999908,-1.1870149,normal
-462.3406,45.750362,5.069764,1.8668036,4.8124995,5.51227,5.757208,8.515246,1.0659359,0.47129372,-6.9770994,-2.5753677,-7.12541,normal
-476.57828,64.822876,-32.642216,5.6714754,1.0019673,-16.794512,2.8707895,-6.740305,-10.809969,-3.3470018,-9.222594,0.18295231,-1.1228824,normal
-653.7842,168.32272,-58.67692,17.604187,19.929363,-21.813066,10.461805,-4.703831,-14.792702,6.167602,-17.101107,-10.10685,2.9523292,normal
-419.36514,82.66152,-23.536306,10.453849,14.98214,-8.500958,6.1894126,-4.7620482,-18.88015,-3.8814745,-4.8194427,-6.914548,1.839467,normal
-454.72162,76.48028,2.1131523,-4.1843596,-3.4149802,-3.2267075,3.8339002,-6.2953973,-9.647546,-0.8024667,-1.7666439,-0.90799797,-1.4356064,normal
-439.8192,60.310364,-7.1198983,-5.5998344,8.22335,4.5666924,-1.2644933,-3.8911262,-2.4091349,-2.794864,-4.447342,-0.4943336,-3.4515245,normal
-370.7253,102.68313,-7.3201356,10.062043,3.8150082,-16.026304,1.4330746,-3.6467707,-12.651666,-10.271056,-17.904406,-11.688537,-3.457548,normal
-641.329,46.647552,6.99948,5.836772,6.9751477,3.63244,5.9559784,3.3093286,0.48216736,0.2839288,-2.3040166,-2.4092934,-2.4698718,normal
-452.2288,55.020264,-17.614843,0.992433,4.2989087,-10.176859,3.603879,1.9638705,-9.457244,-2.378522,-3.1546412,-8.948632,-1.8939127,normal
-945.9996,7.7958975,0.24581037,1.1699396,0.30459288,-0.3940961,1.377612,1.2689476,0.54942447,0.44457263,-0.4068832,-0.5022163,-0.25485462,normal
-616.98535,59.03102,-3.9217315,-10.059838,0.77811116,-2.5856466,-3.2175508,-2.1030216,-4.8021173,-4.8838882,-4.024461,-4.896914,-5.4624114,normal
-567.5073,45.83331,-12.12297,8.531894,4.6648946,1.6613942,-2.228101,0.45119852,-1.9779756,-5.982205,-0.75083685,-1.3630406,-3.259979,normal
-558.3099,11.081042,-2.5367458,2.5333142,0.42285013,-0.4917391,2.4068694,-1.5939164,-1.3047829,0.6358006,-1.8099866,-0.21952839,0.7265113,normal
-427.2107,57.571968,-8.6656685,8.481994,0.7565921,-10.722222,0.18402646,-6.134893,-5.829059,-2.941942,-8.200921,1.6309133,2.3496106,normal
-472.0529,54.872116,-7.651863,-3.4784455,-1.6215711,-6.158678,3.2099817,0.6782571,-1.585697,1.7577509,-5.0764585,-4.950462,-0.13866836,normal
-843.7508,13.963104,-11.305695,0.7238296,2.5181515,-4.4852057,1.0642735,1.3156731,-2.805386,-0.7044371,-0.22057292,-1.4246918,-0.96793616,normal
-465.11594,36.97366,2.769338,4.811363,2.0433438,7.439377,2.981164,1.5899146,-5.5973105,-3.9743094,-0.10241301,5.307348,3.215706,normal
-266.6659,140.49586,-34.66421,13.587091,-9.628909,-2.8311598,-5.9530168,-9.763467,-1.8781791,-20.732676,-17.329668,-18.844135,-6.5385756,normal
-710.082,78.694855,27.828115,5.270933,2.689939,-5.6539507,-14.164673,-12.38461,-9.826473,-12.13376,-15.585326,-14.965893,-9.30966,normal
-683.0285,37.922592,0.617286,10.081102,11.607875,-1.4775968,1.7031974,2.7271492,-5.885383,-5.4737563,-1.1800256,-2.0230176,-2.8565066,normal
-443.15042,32.546566,-15.651751,3.6585515,3.9170513,-8.226709,0.28841725,-2.0424325,-6.283852,-1.0864494,-2.727263,-3.620645,-3.4479127,normal
-581.4898,92.447426,-25.560558,-0.32569993,-0.48188674,-12.1183405,8.514541,-5.2733808,-10.341593,4.796915,-10.78309,-14.059594,0.1501323,normal
-474.43582,117.822075,37.24921,-2.089131,-4.3125553,-5.127041,-13.712062,-18.752806,-13.593155,-9.051006,-12.36673,-12.581695,-6.050489,normal
-487.17987,81.74204,-10.847289,4.0063696,3.05455,-0.13621669,5.648583,-10.209503,-4.047153,-3.2407444,-14.172143,5.330663,3.2906392,normal
-424.1364,35.40026,2.420778,9.425448,4.307167,1.9415064,-2.8838112,-1.6089761,-1.3611581,0.916526,0.56414974,2.4327407,-1.8090515,normal
-705.1728,48.140575,-36.164726,-3.8742034,-4.699154,-11.345442,8.075196,-5.1266446,-9.076361,0.84202105,-4.9779963,-1.3240149,-0.30858535,normal
-499.44336,52.49049,-39.539062,-15.633809,-3.9738178,-9.693342,4.5521064,-1.0152415,-5.8447576,-1.0496976,-4.028695,3.1259189,3.7720964,normal
-528.48303,69.4172,4.586821,2.8369648,-0.08353099,-3.6602356,4.6019726,-2.1432474,-6.4566274,-4.1805525,-8.323227,-4.532526,-2.181747,normal
-787.37646,84.1519,-7.7217927,23.247332,-0.7242325,12.99964,1.2163659,10.666893,-2.2954926,7.6595974,0.12420905,2.034476,3.4092617,normal
-889.81824,30.892597,1.8650045,8.477745,12.06824,2.5606477,-7.788124,12.177317,-1.3280084,4.977098,-1.4807919,0.13670245,-3.495109,normal
-496.7225,45.378006,11.305855,12.879797,0.1674874,3.7899866,2.220496,-1.7133303,-0.8812994,-2.5587094,-2.20143,-1.6319267,-0.609986,normal
-700.33936,89.03321,-37.52951,11.342821,26.052738,-10.845853,-0.6704601,-1.9672418,-15.2356615,-5.487184,-5.333207,-8.017911,-5.9895167,normal
-499.57687,38.39083,-18.946981,1.144073,-2.8600636,-10.42413,3.062083,-0.6966705,-0.15534577,1.0377774,-7.4067054,-0.7231319,1.8209218,normal
-444.34006,55.39226,3.448583,-0.20145297,-1.346637,-12.347746,-9.264761,-5.731513,-8.436068,-6.503457,-4.425133,-5.124262,-5.149886,normal
-415.52765,59.92202,5.1367664,-3.6596894,-2.5322344,9.485015,2.3071187,3.571415,-10.463313,-2.005631,-4.111673,2.850217,-1.8591998,normal
-464.44672,46.920322,-17.358913,6.083659,3.1184049,-9.114845,3.045405,-3.7614229,-6.353515,-0.80983174,-6.961151,-2.653849,-1.7174549,normal
-713.55194,142.13718,-41.14508,31.427395,15.029711,-22.669567,18.099413,8.467405,-11.714411,7.6346846,-11.359875,-9.403465,0.810489,normal
-613.23065,96.37487,4.2601995,14.77204,4.816262,-8.375101,13.062428,8.725245,-0.12652507,5.046685,1.1644058,7.2358766,11.843723,normal
-319.69485,25.512897,-31.077126,15.8721285,-11.944374,12.436595,-10.642929,5.1531763,-13.036052,1.3171802,-3.7174165,0.5749492,-0.98132825,normal
-680.6128,100.00492,-27.064642,-3.7130554,-4.930769,-22.652403,0.29847184,-3.6849048,-8.089927,2.6450198,-5.284857,-1.4055192,3.6530986,normal
-463.45706,45.883156,-6.809932,4.3412642,-0.7128659,-6.393442,4.969615,-4.1314554,-8.537451,-0.93148726,-4.0006824,-2.8429992,-1.1130277,normal
-1045.0989,21.0014,-10.024327,2.8092477,4.84262,-0.44327092,0.90374845,0.97918916,-1.6594563,-0.55968773,-2.9645002,0.13926992,2.4055777,normal
-439.78848,56.52438,-9.894347,-2.8566558,-0.65200686,-17.564384,-12.393145,-6.3048925,-8.700604,-4.7716017,-1.6681883,-0.41732213,2.3006485,normal
-467.25885,92.46634,1.2560071,25.874819,21.235147,-11.256681,2.8030465,4.508214,-11.855104,-5.3227496,-3.2335167,-10.870501,-8.106663,normal
-435.16925,47.085003,-2.1237035,7.070388,7.9075046,-6.152715,-2.3889961,-0.28606275,-4.2735476,-3.1238687,-2.9260993,-3.0906231,-2.8230908,normal
-422.58792,74.226326,-7.18184,15.561063,3.4917634,-8.239424,5.851933,-9.006646,-8.596427,-0.7925409,-11.641468,-4.445665,-0.14156881,normal
-580.2167,27.576792,0.0020808454,5.073523,3.35673,-1.9261113,1.3637834,-1.3009809,-2.4387531,-0.19599567,-2.8894997,-2.5169775,-1.2487983,normal
-471.6841,36.181152,0.48224822,4.5099735,1.345284,-0.07978487,3.9331584,-4.770255,-6.3741403,-3.869886,-4.911279,1.6659198,0.53262186,normal
-476.2455,24.79826,1.8498441,0.5342563,-0.8685653,0.6290344,-2.767743,0.8711317,-1.3023425,-1.4332888,-1.2024853,-0.29492176,-0.1057077,normal
-473.2434,51.051395,-25.029144,-14.870562,1.8071094,3.161126,-10.424696,-3.6724849,4.182741,-3.4084895,-5.5217614,-1.2975788,0.04666275,normal
-515.25543,46.54945,0.9497031,9.772289,6.3119617,-1.5660579,5.2120466,0.09715394,-5.992826,-4.663332,-3.635879,-1.259833,-3.9883811,normal
-551.574,38.105694,-8.008785,1.0590338,1.6221683,-4.0844107,1.6650877,-2.1535666,-3.257034,0.37853757,-3.4939597,-2.7931602,0.9513259,normal
-456.82962,28.595676,-5.236256,5.6183705,-0.1779244,-9.974601,-2.026624,-3.6724536,-4.8760195,-0.09567028,-3.3751621,-2.8585734,0.4829661,normal
-508.44675,65.10135,11.06901,10.358951,7.7885327,4.2700334,8.061954,0.4745455,-1.9446994,-1.125615,-5.145029,-0.45676804,1.6580809,normal
-615.70654,75.7718,10.352244,11.016653,14.602765,3.0860586,2.0594633,2.320448,2.8391886,2.3833947,-2.3851075,0.005321819,2.075245,normal
-428.76492,48.961006,-0.61465037,3.2672565,-9.008077,1.3478713,3.6157482,0.7032458,-0.30569434,-7.962866,-2.6960566,-2.0492835,-0.6227711,normal
-940.5142,26.078604,0.7916265,8.719846,5.32602,0.8980384,4.9466023,2.2919283,0.5931213,2.7466419,0.26780224,0.4474103,1.0848167,normal
-473.765,82.05523,-15.676641,-21.168001,-12.849949,10.29419,8.36031,-1.8176965,-17.853662,-7.1467447,6.4577713,-0.8389266,-9.083685,normal
-380.0913,109.73369,-26.797567,1.2507355,-0.13545254,-17.979061,-1.4079266,-12.403508,-19.300716,-15.156451,-13.120109,0.17983326,-6.5807424,normal
-1127.8934,1.5684133,0.019140666,0.4432944,0.21308677,0.13904491,0.39070022,0.11238842,0.045755178,0.18948951,-0.0646995,-0.019581463,0.056520417,normal
-532.5203,64.58907,27.407688,32.357944,30.075241,14.855051,14.928748,14.221164,5.430685,1.3750799,-1.0644022,-1.9264723,-0.29848322,normal
-533.7503,32.199104,-15.311748,1.1629328,0.6563421,-4.693322,5.972864,-2.3320153,-6.3383856,1.6416962,-2.8516734,-3.285558,1.3276887,normal
